key,name,ra,dec,ll,bb,sg_xx,sg_yy,sg_zz,pmra,pmra_em,pmra_ep,pmdec,pmdec_em,pmdec_ep,ref_proper_motion,vlos_systemic,vlos_systemic_em,vlos_systemic_ep,vlos_sigma,vlos_sigma_em,vlos_sigma_ep,vlos_sigma_ul,velocity_gsr,velocity_lg,ref_vlos,distance,distance_em,distance_ep,distance_modulus,distance_modulus_em,distance_modulus_ep,distance_gc,distance_m31,distance_lg,distance_host,distance_measurement_method,ref_distance,M_V,M_V_em,M_V_ep,mass_stellar,mass_dynamical_wolf,mass_dynamical_wolf_em,mass_dynamical_wolf_ep,mass_dynamical_wolf_ul,mass_HI,mass_HI_ul,host,confirmed_real,confirmed_galaxy,apparent_magnitude_v,apparent_magnitude_v_em,apparent_magnitude_v_ep,ref_m_v,rhalf,rhalf_em,rhalf_ep,rhalf_physical,rhalf_physical_em,rhalf_physical_ep,rhalf_sph_physical,rhalf_sph_physical_em,rhalf_sph_physical_ep,position_angle,position_angle_em,position_angle_ep,ellipticity,ellipticity_em,ellipticity_ep,ellipticity_ul,surface_brightness_rhalf,rcore,rcore_em,rcore_ep,rking,rking_em,rking_ep,rad_sersic,rad_sersic_em,rad_sersic_ep,n_sersic,n_sersic_em,n_sersic_ep,flux_HI,flux_HI_em,flux_HI_ep,flux_HI_ul,ref_flux_HI,ref_structure,ref_structure_king,ref_structure_sersic,metallicity,metallicity_em,metallicity_ep,metallicity_type,metallicity_spectroscopic,metallicity_spectroscopic_em,metallicity_spectroscopic_ep,metallicity_spectroscopic_sigma,metallicity_spectroscopic_sigma_em,metallicity_spectroscopic_sigma_ep,metallicity_spectroscopic_sigma_ul,ref_metallicity_spectroscopic,metallicity_isochrone,metallicity_isochrone_em,metallicity_isochrone_ep,ref_metallicity_isochrone,metallicity_photometric,metallicity_photometric_em,metallicity_photometric_ep,metallicity_photometric_sigma,metallicity_photometric_sigma_em,metallicity_photometric_sigma_ep,metallicity_photometric_sigma_ul,ref_metallicity_photometric,age,age_em,age_ep,ref_age
ngc_0628-dw0132p1422,dw0132+1422,23.249,14.374,137.8566989,-47.2898651,6628.26,-7130.85,-846.42,,,,,,,,669.0,10.0,10.0,,,,,768.57,836.77,Haynes2011AJ....142..170H,9772.37,,,29.95,,,9776.46,9101.4,9434.89,284.88,host,,-14.02,0.09,0.09,7.84,,,,,8.06,,ngc_0628,1,1,15.93,0.09,0.09,Carlsten2022ApJ...933...47C,0.2517,0.0133,0.0133,714.62,37.34,37.69,714.62,37.34,37.69,,,,,,,,23.82,,,,,,,,,,,,,5.07,0.06,0.06,,Haynes2011AJ....142..170H,Carlsten2022ApJ...933...47C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_0628-dw0133p1543,dw0133p1543,23.484,15.731,137.7110557,-45.917664,6373.95,-6537.41,-762.22,,,,,,,,,,,,,,,,,,9162.2,0.0,0.0,29.81,0.23,0.22,9166.39,8483.48,8820.85,619.96,sbf,Carlsten2022ApJ...933...47C,-10.34,0.14,0.14,6.37,,,,,,,ngc_0628,1,1,19.47,0.14,0.14,Carlsten2022ApJ...933...47C,0.08,0.01,0.01,212.66,26.26,26.5,212.66,26.26,26.5,,,,,,,,24.87,,,,,,,,,,,,,,,,,,Carlsten2022ApJ...933...47C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_0628-dw0134p1438,dw0134+1438,23.674,14.644,138.3480387,-46.9288088,6672.64,-7082.85,-899.07,,,,,,,,731.0,16.0,16.0,,,,,830.2,898.4,Haynes2011AJ....142..170H,9772.37,,,29.95,,,9776.52,9100.61,9434.51,211.43,host,,-13.01,0.09,0.09,7.44,,,,,7.37,,ngc_0628,1,1,16.94,0.09,0.09,Carlsten2022ApJ...933...47C,0.175,0.01,0.01,496.88,28.01,28.27,496.88,28.01,28.27,,,,,,,,24.04,,,,,,,,,,,,,1.05,0.04,0.04,,Haynes2011AJ....142..170H,Carlsten2022ApJ...933...47C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_0628-dw0134p1544,dw0134p1544,23.554,15.746,137.8000286,-45.8871509,7322.23,-7500.82,-886.04,,,,,,,,,,,,,,,,,,10519.62,0.0,0.0,30.11,0.19,0.18,10523.81,9839.89,10178.05,754.66,sbf,Carlsten2022ApJ...933...47C,-12.68,0.1,0.1,7.31,,,,,,,ngc_0628,1,1,17.43,0.1,0.1,Carlsten2022ApJ...933...47C,0.3533,0.0217,0.0217,1079.84,65.33,65.93,1079.84,65.33,65.93,,,,,,,,26.06,,,,,,,,,,,,,,,,,,Carlsten2022ApJ...933...47C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_0628-dw0136p1628,dw0136p1628,24.084,16.47,138.255621,-45.061686,6682.9,-6646.03,-840.01,,,,,,,,550.0,60.0,60.0,,,,,653.2,722.34,Karachentsev2025MNRAS.537L..21K,9462.37,0.0,0.0,29.88,0.18,0.16,9466.65,8780.17,9119.41,330.84,sbf,Carlsten2022ApJ...933...47C,-12.52,0.1,0.1,7.24,,,,,,,ngc_0628,1,1,17.36,0.1,0.1,Carlsten2022ApJ...933...47C,0.1217,0.0083,0.0083,334.41,22.6,22.81,334.41,22.6,22.81,,,,,,,,23.67,,,,,,,,,,,,,,,,,,Carlsten2022ApJ...933...47C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_0628-dw0137p1607,dw0137p1607,24.416,16.132,138.813047,-45.3095369,6353.14,-6367.53,-866.25,,,,,,,,,,,,,,,,,,9036.49,0.0,0.0,29.78,0.29,0.28,9040.8,8357.6,8695.03,739.06,sbf,Carlsten2022ApJ...933...47C,-10.12,0.15,0.15,6.28,,,,,,,ngc_0628,1,1,19.66,0.15,0.15,Carlsten2022ApJ...933...47C,0.185,0.025,0.025,484.93,64.75,65.34,484.93,64.75,65.34,,,,,,,,26.88,,,,,,,,,,,,,,,,,,Carlsten2022ApJ...933...47C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_0628-dw0138p1458,dw0138+1458,24.502,14.982,139.3523164,-46.3996348,5947.75,-6188.77,-892.55,,,,,,,,743.0,1.0,1.0,,,,,840.95,909.01,Haynes2011AJ....142..170H,8629.79,0.0,0.0,29.68,0.2,0.21,8634.04,7958.94,8292.09,1150.97,sbf,Carlsten2022ApJ...933...47C,-13.19,0.09,0.09,7.51,,,,,6.99,,ngc_0628,1,1,16.49,0.09,0.09,Carlsten2022ApJ...933...47C,0.14,0.0083,0.0083,351.01,20.61,20.8,351.01,20.61,20.8,,,,,,,,23.11,,,,,,,,,,,,,0.56,0.05,0.05,,Haynes2011AJ....142..170H,Carlsten2022ApJ...933...47C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_0628-dw0139p1433,dw0139p1433,24.961,14.556,140.1392519,-46.6921003,7409.1,-7782.08,-1222.47,,,,,,,,,,,,,,,,,,10814.34,0.0,0.0,30.17,0.17,0.18,10818.62,10145.54,10478.11,1073.83,sbf,Carlsten2022ApJ...933...47C,-12.24,0.1,0.1,7.13,,,,,,,ngc_0628,1,1,17.93,0.1,0.1,Carlsten2022ApJ...933...47C,0.0817,0.005,0.005,256.58,15.5,15.64,256.58,15.5,15.64,,,,,,,,23.38,,,,,,,,,,,,,,,,,,Carlsten2022ApJ...933...47C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_0628-dw0140p1556,dw0140p1556,25.04,15.939,139.7080816,-45.3397477,8289.58,-8307.19,-1260.59,,,,,,,,,,,,,,,,,,11803.21,0.0,0.0,30.36,0.23,0.26,11807.56,11125.14,11462.64,2037.05,sbf,Carlsten2022ApJ...933...47C,-11.41,0.11,0.11,6.8,,,,,,,ngc_0628,1,1,18.95,0.11,0.11,Carlsten2022ApJ...933...47C,0.1317,0.01,0.01,451.36,33.83,34.14,451.36,33.83,34.14,,,,,,,,25.43,,,,,,,,,,,,,,,,,,Carlsten2022ApJ...933...47C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_0628-dwa,NGC 628-dwA,24.324167,15.632778,138.8718866,-45.8148361,7064.33,-7206.09,-984.46,,,,,,,,497.0,50.0,50.0,,,,,597.24,665.78,Karachentsev2025MNRAS.537L..21K,10139.11,0.0,0.0,30.03,0.39,0.37,10143.38,9462.23,9798.85,368.59,sbf,Carlsten2022ApJ...933...47C,-12.45,0.1,0.1,7.21,,,,,,,ngc_0628,1,1,17.58,0.1,0.1,Carlsten2022ApJ...933...47C,0.1283,0.0083,0.0083,377.99,24.22,24.44,377.99,24.22,24.44,,,,,,,,24.01,,,,,,,,,,,,,,,,,,Carlsten2022ApJ...933...47C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_0628-dwb,NGC 628-dwB,24.096667,15.964722,138.4494372,-45.5483808,6842.44,-6919.34,-896.06,,,,,,,,,,,,,,,,,,9772.37,,,29.95,,,9776.63,9093.11,9430.89,32.79,host,,-7.72,0.13,0.13,5.32,,,,,,,ngc_0628,1,1,22.23,0.13,0.13,Davis2021MNRAS.500.3854D,0.0583,0.0003,0.0003,165.8,0.93,0.94,165.8,0.93,0.94,,,,,,,,26.95,,,,,,,,,,,,,,,,,,Davis2021MNRAS.500.3854D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_0628-kdg_010,KDG010,25.900833,15.693611,140.9370754,-45.3465896,6053.41,-6060.13,-1050.85,,,,,,,,789.0,1.0,1.0,,,,,885.2,953.11,Haynes2011AJ....142..170H,8629.79,0.0,0.0,29.68,0.16,0.17,8634.22,7958.04,8291.65,1173.39,sbf,Carlsten2022ApJ...933...47C,-14.44,0.09,0.09,8.01,,,,,7.8,,ngc_0628,1,1,15.24,0.09,0.09,Carlsten2022ApJ...933...47C,0.5717,0.03,0.03,1433.5,74.2,74.88,1433.5,74.2,74.88,,,,,,,,24.91,,,,,,,,,,,,,3.57,,,,Haynes2011AJ....142..170H,Carlsten2022ApJ...933...47C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_0784,NGC 784,30.32,28.843611,140.9013989,-31.5794341,4566.37,-2764.22,-589.67,,,,,,,,193.0,1.0,1.0,,,,,312.35,384.58,Haynes2011AJ....142..170H,5370.32,0.0,0.0,28.65,0.02,0.02,5375.69,4649.72,5007.96,,trgb,Tully2009AJ....138..323T,-17.0,,,9.03,,,,,8.53,,,1,1,11.65,,,Karachentsev2013AJ....145..101K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.7,,,,Haynes2011AJ....142..170H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_0784-dw0158+3018,dw0158+3018,29.727917,30.313889,139.8045655,-30.3375713,4630.75,-2674.36,-494.28,,,,,,,,,,,,,,,,,,5370.32,,,28.65,,,5375.68,4642.57,5004.64,146.01,host,,-10.74,,,6.53,,,,,,,ngc_0784,0,0,17.91,,,Karachentsev2013AJ....145..101K,0.67,,,1046.65,,,1046.65,,,,,,,,,,27.93,,,,,,,,,,,,,,,,,,Karachentsev2022AstBu..77..372K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_0891,NGC 891,35.6367,42.3467,140.3825631,-17.4168669,9484.56,-2906.41,-824.1,,,,,,,,526.0,7.0,7.0,,,,,663.62,736.25,StaveleySmith1987MNRAS.224..953S,9954.05,0.0,0.0,29.99,0.07,0.07,9960.03,9221.51,9586.94,,,Tully2009AJ....138..323T,-20.61,,,10.48,,,,,9.66,,,1,1,9.38,,,Karachentsev2013AJ....145..101K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.1,,,,Karachentsev2013AJ....145..101K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_0891-tt2009_25,[TT2009] 25,35.301,42.364,140.1333129,-17.489694,9793.52,-3018.73,-809.93,,,,,,,,692.0,58.0,58.0,,,,,830.37,903.16,Karachentsev2015Ap.....58..309K,10280.16,0.0,0.0,30.06,0.23,0.4,10286.11,9546.36,9912.48,329.05,,Muller2019A&A...629L...2M,-12.8,0.1,0.1,7.35,,,,,,,ngc_0891,1,1,17.26,0.1,0.1,Carlsten2022ApJ...933...47C,0.1717,0.01,0.01,512.73,29.46,29.73,512.73,29.46,29.73,,,,,,,,24.32,,,,,,,,,,,,,,,,,,Carlsten2022ApJ...933...47C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_0891-tt2009_30,[TT2009] 30,35.73,42.712,140.3114371,-17.051413,9815.32,-2940.61,-833.11,,,,,,,,,,,,,,,,,,10280.16,0.0,0.0,30.06,0.31,0.31,10286.14,9547.69,9913.12,332.65,,Carlsten2022ApJ...933...47C,-12.89,0.1,0.1,7.39,,,,,,,ngc_0891,1,1,17.17,0.1,0.1,Carlsten2022ApJ...933...47C,0.38,0.0233,0.0233,1134.9,68.75,69.38,1134.9,68.75,69.38,,,,,,,,25.96,,,,,,,,,,,,,,,,,,Carlsten2022ApJ...933...47C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_1023-dw0235p3850,dw0235p3850,38.976,38.836,144.2858404,-19.665365,10932.74,-3765.78,-1751.26,,,,,,,,,,,,,,,,,,11694.99,0.0,0.0,30.34,0.17,0.17,11701.21,10977.49,11335.3,1316.88,sbf,Carlsten2022ApJ...933...47C,-13.51,0.15,0.15,7.64,,,,,,,ngc_1023,1,1,16.83,0.15,0.15,Carlsten2022ApJ...933...47C,0.1567,0.025,0.025,531.21,83.8,84.57,531.21,83.8,84.57,,,,,,,,23.69,,,,,,,,,,,,,,,,,,Carlsten2022ApJ...933...47C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_1023-dw0237p3836,dw0237p3836,39.414,38.6,144.7204924,-19.7362916,9865.62,-3407.0,-1657.77,,,,,,,,,,,,,,,,,,10568.18,0.0,0.0,30.12,0.18,0.16,10574.42,9853.23,10209.6,220.47,sbf,Carlsten2022ApJ...933...47C,-12.13,0.17,0.17,7.09,,,,,,,ngc_1023,1,1,17.99,0.17,0.17,Carlsten2022ApJ...933...47C,0.1783,0.02,0.02,546.95,60.58,61.14,546.95,60.58,61.14,,,,,,,,25.13,,,,,,,,,,,,,,,,,,Carlsten2022ApJ...933...47C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_1023-dw0237p3855,dw0237p3855,39.328,38.933,144.5068876,-19.4626268,6592.78,-2242.84,-1078.94,,,,,,,,,,,,,,,,,,7046.93,0.0,0.0,29.24,0.16,0.14,7053.17,6333.52,6688.5,3343.95,sbf,Carlsten2022ApJ...933...47C,-15.12,0.1,0.1,8.28,,,,,,,ngc_1023,1,1,14.12,0.1,0.1,Carlsten2022ApJ...933...47C,0.4517,0.0467,0.0467,923.88,94.25,95.12,923.88,94.25,95.12,,,,,,,,23.28,,,,,,,,,,,,,,,,,,Carlsten2022ApJ...933...47C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_1023-dw0239p3902,dw0239p3902,39.946,39.047,144.9163202,-19.155349,10801.52,-3604.31,-1838.88,,,,,,,,,,,,,,,,,,11534.53,0.0,0.0,30.31,0.22,0.22,11540.81,10820.72,11176.61,1145.14,sbf,Carlsten2022ApJ...933...47C,-9.82,0.09,0.09,6.16,,,,,,,ngc_1023,1,1,20.49,0.09,0.09,Carlsten2022ApJ...933...47C,0.085,0.005,0.005,284.85,16.53,16.68,284.85,16.53,16.68,,,,,,,,26.02,,,,,,,,,,,,,,,,,,Carlsten2022ApJ...933...47C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_1023-dw0239p3903,dw0239p3903,39.843,39.055,144.8361687,-19.182377,8081.53,-2701.72,-1364.8,,,,,,,,,,,,,,,,,,8629.79,0.0,0.0,29.68,0.43,0.41,8636.06,7917.01,8271.99,1760.15,sbf,Carlsten2022ApJ...933...47C,-9.69,0.49,0.49,6.11,,,,,,,ngc_1023,1,1,19.99,0.49,0.49,Carlsten2022ApJ...933...47C,0.1333,0.0183,0.0183,333.75,45.35,45.76,333.75,45.35,45.76,,,,,,,,26.5,,,,,,,,,,,,,,,,,,Carlsten2022ApJ...933...47C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_1023-dw0239p3926,dw0239p3926,39.832,39.434,144.6568336,-18.8433106,10198.95,-3344.06,-1682.48,,,,,,,,,,,,,,,,,,10864.26,0.0,0.0,30.18,0.14,0.14,10870.53,10149.71,10505.91,481.12,sbf,Carlsten2022ApJ...933...47C,-12.11,0.14,0.14,7.08,,,,,,,ngc_1023,1,1,18.07,0.14,0.14,Carlsten2022ApJ...933...47C,0.3583,0.0333,0.0333,1130.25,103.79,104.75,1130.25,103.79,104.75,,,,,,,,26.73,,,,,,,,,,,,,,,,,,Carlsten2022ApJ...933...47C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_1023-dw0240p3854,dw0240p3854,40.137,38.9,145.1252368,-19.2241083,10497.62,-3514.57,-1827.64,,,,,,,,,,,,,,,,,,11220.18,0.0,0.0,30.25,0.09,0.09,11226.48,10507.5,10862.78,831.14,sbf,Carlsten2022ApJ...933...47C,-13.47,0.03,0.03,7.62,,,,,,,ngc_1023,1,1,16.78,0.03,0.03,Carlsten2022ApJ...933...47C,0.0983,0.0017,0.0017,320.83,5.36,5.41,320.83,5.36,5.41,,,,,,,,22.63,,,,,,,,,,,,,,,,,,Carlsten2022ApJ...933...47C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_1023-dw0240p3903,dw0240p3903,40.154,39.059,145.0651598,-19.074995,9730.72,-3230.02,-1680.59,,,,,,,,,,,,,,,,,,10389.63,,,30.083,,,10395.92,9677.15,10032.23,7.65,host,,-15.47,0.09,0.09,8.42,,,,,,,ngc_1023,0,0,14.61,0.09,0.09,Carlsten2022ApJ...933...47C,0.6767,,,2045.04,,,2045.04,,,,,,,,,,24.65,,,,,,,,,,,,,,,,,,Carlsten2022ApJ...933...47C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_1023-dw0240p3922,dw0240p3922,40.165,39.379,144.9273029,-18.7826458,10875.39,-3549.51,-1844.79,,,,,,,,,,,,,,,,,,11587.77,0.0,0.0,30.32,0.2,0.22,11594.07,10874.38,11230.06,1199.71,sbf,Carlsten2022ApJ...933...47C,-13.52,0.07,0.07,7.64,,,,,,,ngc_1023,1,1,16.8,0.07,0.07,Carlsten2022ApJ...933...47C,0.19,0.0167,0.0167,639.28,55.35,55.86,639.28,55.35,55.86,,,,,,,,24.08,,,,,,,,,,,,,,,,,,Carlsten2022ApJ...933...47C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_1023-dw0241p3904,dw0241p3904,40.251,39.073,145.130595,-19.0298009,11630.44,-3849.44,-2021.06,,,,,,,,,,,,,,,,,,12416.52,0.0,0.0,30.47,0.09,0.09,12422.82,11703.63,12059.12,2027.03,sbf,Carlsten2022ApJ...933...47C,-14.69,0.03,0.03,8.11,,,,,,,ngc_1023,1,1,15.78,0.03,0.03,Carlsten2022ApJ...933...47C,0.2717,0.0067,0.0067,980.71,23.72,23.94,980.71,23.72,23.94,,,,,,,,23.84,,,,,,,,,,,,,,,,,,Carlsten2022ApJ...933...47C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_1023-dw0242p3838,dw0242p3838,40.603,38.635,145.593959,-19.3044336,9212.54,-3094.13,-1682.31,,,,,,,,,,,,,,,,,,9862.79,0.0,0.0,29.97,0.22,0.25,9869.12,9153.12,9506.68,536.72,sbf,Carlsten2022ApJ...933...47C,-9.48,0.17,0.17,6.03,,,,,,,ngc_1023,1,1,20.49,0.17,0.17,Carlsten2022ApJ...933...47C,0.09,0.0,0.0,258.21,0.0,0.0,258.21,0.0,0.0,,,,,,,,26.15,,,,,,,,,,,,,,,,,,Carlsten2022ApJ...933...47C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_1042,NGC 1042,40.099892,-8.433514,182.0765987,-58.1683843,6665.89,-14290.16,-8221.01,,,,,,,,1371.0,1.0,1.0,,,,,1352.9,1392.41,Makarov2014A&A...570A..13M,17782.79,0.0,0.0,31.25,0.89,0.89,17787.08,17367.21,17571.96,,,Makarov2014A&A...570A..13M,-20.65,,,10.49,,,,,9.46,,,1,1,10.6,,,Makarov2014A&A...570A..13M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.37,,,,Makarov2014A&A...570A..13M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_1291-dw01,N1291-DW1,49.857917,-40.063056,245.4929939,-56.8748662,-1543.15,-7037.58,-5523.13,,,,,,,,,,,,,,,,,,9078.21,,,29.79,,,9080.05,9094.72,9078.17,177.45,host,,-12.58,,,7.27,,,,,,,ngc_1291,0,0,17.21,,,Byun2020ApJ...891...18B,0.1883,0.0038,0.0038,497.13,9.97,10.07,497.13,9.97,10.07,,,,,,,,24.47,,,,,,,,,,,,,,,,,,Byun2020ApJ...891...18B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_1291-dw02,N1291-DW2,48.791,-40.667,246.9041814,-57.5393001,-1399.51,-6105.68,-4644.95,,,,,,,,,,,,,,,,,,7798.3,0.0,0.0,29.46,0.21,0.19,7800.02,7822.29,7800.66,1282.93,sbf,Carlsten2022ApJ...933...47C,-12.0,0.1,0.1,7.03,,,,,,,ngc_1291,1,1,17.46,0.1,0.1,Carlsten2022ApJ...933...47C,0.3367,0.025,0.025,762.53,55.88,56.39,762.53,55.88,56.39,,,,,,,,25.98,,,,,,,,,,,,,,,,,,Carlsten2022ApJ...933...47C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_1291-dw03,N1291-DW3,49.372,-40.973,247.2681814,-57.0410382,-1310.86,-5505.33,-4253.44,,,,,,,,,,,,,,,,,,7079.46,0.0,0.0,29.25,0.34,0.34,7081.17,7113.77,7086.01,1998.84,sbf,Carlsten2022ApJ...933...47C,-13.12,0.09,0.09,7.48,,,,,,,ngc_1291,1,1,16.13,0.09,0.09,Carlsten2022ApJ...933...47C,0.4717,0.0267,0.0267,970.18,54.11,54.61,970.18,54.11,54.61,,,,,,,,25.38,,,,,,,,,,,,,,,,,,Carlsten2022ApJ...933...47C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_1291-dw04,N1291-DW4,49.93,-41.448,247.9348523,-56.5229078,-1611.63,-6422.76,-5033.28,,,,,,,,,,,,,,,,,,8317.64,0.0,0.0,29.6,0.25,0.24,8319.32,8353.98,8326.79,765.4,sbf,Carlsten2022ApJ...933...47C,-12.67,0.1,0.1,7.3,,,,,,,ngc_1291,1,1,16.93,0.1,0.1,Carlsten2022ApJ...933...47C,0.3433,0.0217,0.0217,829.61,51.65,52.13,829.61,51.65,52.13,,,,,,,,25.49,,,,,,,,,,,,,,,,,,Carlsten2022ApJ...933...47C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_1291-dw05,N1291-DW5,49.408,-41.696,248.5436655,-56.8425709,-2049.67,-8050.6,-6215.57,,,,,,,,,,,,,,,,,,10375.28,0.0,0.0,30.08,0.19,0.19,10376.91,10404.94,10382.87,1300.94,sbf,Carlsten2022ApJ...933...47C,-12.92,0.1,0.1,7.4,,,,,,,ngc_1291,1,1,17.16,0.1,0.1,Carlsten2022ApJ...933...47C,0.3633,0.0217,0.0217,1095.2,64.43,65.02,1095.2,64.43,65.02,,,,,,,,25.85,,,,,,,,,,,,,,,,,,Carlsten2022ApJ...933...47C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_1291-dw06,N1291-DW6,49.68,-41.024,247.2622569,-56.8030756,-1507.3,-6270.76,-4885.62,,,,,,,,,,,,,,,,,,8090.96,0.0,0.0,29.54,0.31,0.29,8092.68,8122.07,8097.23,988.13,sbf,Carlsten2022ApJ...933...47C,-11.5,0.11,0.11,6.83,,,,,,,ngc_1291,1,1,18.04,0.11,0.11,Carlsten2022ApJ...933...47C,0.1467,0.0117,0.0117,344.62,27.05,27.3,344.62,27.05,27.3,,,,,,,,24.76,,,,,,,,,,,,,,,,,,Carlsten2022ApJ...933...47C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_1291-dw08,N1291-DW8,49.256,-41.7,248.602358,-56.951516,-1784.69,-7022.78,-5399.41,,,,,,,,,,,,,,,,,,9036.49,0.0,0.0,29.78,0.33,0.32,9038.11,9069.76,9044.82,102.8,sbf,Carlsten2022ApJ...933...47C,-13.21,0.09,0.09,7.52,,,,,,,ngc_1291,1,1,16.57,0.09,0.09,Carlsten2022ApJ...933...47C,0.265,0.015,0.015,695.77,38.85,39.21,695.77,38.85,39.21,,,,,,,,24.57,,,,,,,,,,,,,,,,,,Carlsten2022ApJ...933...47C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_1291-dw09,N1291-DW9,47.355,-41.083,248.1726107,-58.4883281,-1624.2,-6943.58,-5070.33,,,,,,,,,,,,,,,,,,8749.84,0.0,0.0,29.71,0.2,0.19,8751.42,8767.94,8750.29,401.62,sbf,Carlsten2022ApJ...933...47C,-10.92,0.12,0.12,6.6,,,,,,,ngc_1291,1,1,18.79,0.12,0.12,Carlsten2022ApJ...933...47C,0.1433,0.0133,0.0133,364.11,33.44,33.74,364.11,33.44,33.74,,,,,,,,25.46,,,,,,,,,,,,,,,,,,Carlsten2022ApJ...933...47C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_1291-dw10,N1291-DW10,51.41,-41.23,247.1202021,-55.4861635,-1667.61,-6621.75,-5406.41,,,,,,,,,,,,,,,,,,8709.64,0.0,0.0,29.7,0.24,0.25,8711.43,8749.02,8720.72,442.02,sbf,Carlsten2022ApJ...933...47C,-12.17,0.1,0.1,7.1,,,,,,,ngc_1291,1,1,17.53,0.1,0.1,Carlsten2022ApJ...933...47C,0.3983,0.0283,0.0283,1007.7,70.73,71.38,1007.7,70.73,71.38,,,,,,,,26.42,,,,,,,,,,,,,,,,,,Carlsten2022ApJ...933...47C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_1291-dw11,N1291-DW11,48.184167,-42.798333,250.9510789,-57.4160074,-1955.8,-7109.59,-5295.5,,,,,,,,,,,,,,,,,,9078.21,,,29.79,,,9079.64,9119.49,9090.59,299.77,host,,-11.63,,,6.89,,,,,,,ngc_1291,0,0,18.16,,,Byun2020ApJ...891...18B,0.194,0.009,0.009,511.81,23.42,23.63,511.81,23.42,23.63,,,,,,,,25.49,,,,,,,,,,,,,,,,,,Byun2020ApJ...891...18B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngc_1291-dw12,N1291-DW12,49.696,-42.199,249.3320946,-56.5089799,-1508.86,-5648.55,-4390.18,,,,,,,,,,,,,,,,,,7311.39,0.0,0.0,29.32,0.29,0.31,7312.98,7360.47,7325.7,1774.04,sbf,Carlsten2022ApJ...933...47C,-9.75,0.16,0.16,6.13,,,,,,,ngc_1291,1,1,19.57,0.16,0.16,Carlsten2022ApJ...933...47C,0.1567,0.0217,0.0217,332.24,45.4,45.82,332.24,45.4,45.82,,,,,,,,26.43,,,,,,,,,,,,,,,,,,Carlsten2022ApJ...933...47C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
